EXC_TAKEN,0x8000009
EXC_RETURN,0x800000a
CID_WRITE_RETIRED,0x800000b
BR_MIS_PRED,0x8000010
CPU_CYCLES,0x8000011
BR_PRED,0x8000012
L1I_CACHE,0x8000014
L1D_CACHE_WB,0x8000015
L2D_CACHE,0x8000016
L2D_CACHE_REFILL,0x8000017
L2D_CACHE_WB,0x8000018
INST_SPEC,0x800001b
STALL_FRONTEND,0x8000023
STALL_BACKEND,0x8000024
L2D_TLB_REFILL,0x800002d
L2I_TLB_REFILL,0x800002e
L2D_TLB,0x800002f
L2I_TLB,0x8000030
L1D_CACHE_REFILL_PRF,0x8000049
L2D_CACHE_REFILL_PRF,0x8000059
LDREX_SPEC,0x800006c
STREX_SPEC,0x800006f
LD_SPEC,0x8000070
ST_SPEC,0x8000071
LDST_SPEC,0x8000072
DP_SPEC,0x8000073
ASE_SPEC,0x8000074
VFP_SPEC,0x8000075
PC_WRITE_SPEC,0x8000076
CRYPTO_SPEC,0x8000077
BR_IMMED_SPEC,0x8000078
BR_RETURN_SPEC,0x8000079
BR_INDIRECT_SPEC,0x800007a
ISB_SPEC,0x800007c
DSB_SPEC,0x800007d
DMB_SPEC,0x800007e
EXC_UNDEF,0x8000081
EXC_SVC,0x8000082
EXC_PABORT,0x8000083
EXC_DABORT,0x8000084
EXC_IRQ,0x8000086
EXC_FIQ,0x8000087
EXC_SMC,0x8000088
EXC_HVC,0x800008a
DCZVA_SPEC,0x800009f
FP_MV_SPEC,0x8000105
PRD_SPEC,0x8000108
IEL_SPEC,0x8000109
IREG_SPEC,0x800010a
FP_LD_SPEC,0x8000112
FP_ST_SPEC,0x8000113
BC_LD_SPEC,0x800011a
EFFECTIVE_INST_SPEC,0x8000121
PRE_INDEX_SPEC,0x8000123
POST_INDEX_SPEC,0x8000124
UOP_SPLIT,0x8000139
LD_COMP_WAIT_L2_MISS,0x8000180
LD_COMP_WAIT_L2_MISS_EX,0x8000181
LD_COMP_WAIT_L1_MISS,0x8000182
LD_COMP_WAIT_L1_MISS_EX,0x8000183
LD_COMP_WAIT,0x8000184
LD_COMP_WAIT_EX,0x8000185
LD_COMP_WAIT_PFP_BUSY,0x8000186
LD_COMP_WAIT_PFP_BUSY_EX,0x8000187
LD_COMP_WAIT_PFP_BUSY_SWPF,0x8000188
EU_COMP_WAIT,0x8000189
FL_COMP_WAIT,0x800018a
BR_COMP_WAIT,0x800018b
ROB_EMPTY,0x800018c
ROB_EMPTY_STQ_BUSY,0x800018d
WFE_WFI_CYCLE,0x800018e
0INST_COMMIT,0x8000190
1INST_COMMIT,0x8000191
2INST_COMMIT,0x8000192
3INST_COMMIT,0x8000193
4INST_COMMIT,0x8000194
UOP_ONLY_COMMIT,0x8000198
SINGLE_MOVPRFX_COMMIT,0x8000199
EAGA_VAL,0x80001a0
EAGB_VAL,0x80001a1
EXA_VAL,0x80001a2
EXB_VAL,0x80001a3
FLA_VAL,0x80001a4
FLB_VAL,0x80001a5
PRX_VAL,0x80001a6
FLA_VAL_PRD_CNT,0x80001b4
FLB_VAL_PRD_CNT,0x80001b5
EA_CORE,0x80001e0
L1D_CACHE_REFILL_DM,0x8000200
L1D_CACHE_REFILL_HWPRF,0x8000202
L1_MISS_WAIT,0x8000208
L1I_MISS_WAIT,0x8000209
L1HWPF_STREAM_PF,0x8000230
L1HWPF_INJ_ALLOC_PF,0x8000231
L1HWPF_INJ_NOALLOC_PF,0x8000232
L2HWPF_STREAM_PF,0x8000233
L2HWPF_INJ_ALLOC_PF,0x8000234
L2HWPF_INJ_NOALLOC_PF,0x8000235
L2HWPF_OTHER,0x8000236
L1_PIPE0_VAL,0x8000240
L1_PIPE1_VAL,0x8000241
L1_PIPE0_VAL_IU_TAG_ADRS_SCE,0x8000250
L1_PIPE0_VAL_IU_TAG_ADRS_PFE,0x8000251
L1_PIPE1_VAL_IU_TAG_ADRS_SCE,0x8000252
L1_PIPE1_VAL_IU_TAG_ADRS_PFE,0x8000253
L1_PIPE0_COMP,0x8000260
L1_PIPE1_COMP,0x8000261
L1I_PIPE_COMP,0x8000268
L1I_PIPE_VAL,0x8000269
L1_PIPE_ABORT_STLD_INTLK,0x8000274
L1_PIPE0_VAL_IU_NOT_SEC0,0x80002a0
L1_PIPE1_VAL_IU_NOT_SEC0,0x80002a1
L1_PIPE_COMP_GATHER_2FLOW,0x80002b0
L1_PIPE_COMP_GATHER_1FLOW,0x80002b1
L1_PIPE_COMP_GATHER_0FLOW,0x80002b2
L1_PIPE_COMP_SCATTER_1FLOW,0x80002b3
L1_PIPE0_COMP_PRD_CNT,0x80002b8
L1_PIPE1_COMP_PRD_CNT,0x80002b9
L2D_CACHE_REFILL_DM,0x8000300
L2D_CACHE_REFILL_HWPRF,0x8000302
L2_MISS_WAIT,0x8000308
L2_MISS_COUNT,0x8000309
BUS_READ_TOTAL_CMG0,0x8000310
BUS_READ_TOTAL_CMG1,0x8000311
BUS_READ_TOTAL_CMG2,0x8000312
BUS_READ_TOTAL_CMG3,0x8000313
BUS_READ_TOTAL_TOFU,0x8000314
BUS_READ_TOTAL_PCI,0x8000315
BUS_READ_TOTAL_MEM,0x8000316
BUS_WRITE_TOTAL_CMG0,0x8000318
BUS_WRITE_TOTAL_CMG1,0x8000319
BUS_WRITE_TOTAL_CMG2,0x800031a
BUS_WRITE_TOTAL_CMG3,0x800031b
BUS_WRITE_TOTAL_TOFU,0x800031c
BUS_WRITE_TOTAL_PCI,0x800031d
BUS_WRITE_TOTAL_MEM,0x800031e
L2D_SWAP_DM,0x8000325
L2D_CACHE_MIBMCH_PRF,0x8000326
L2_PIPE_VAL,0x8000330
L2_PIPE_COMP_ALL,0x8000350
L2_PIPE_COMP_PF_L2MIB_MCH,0x8000370
L2D_CACHE_SWAP_LOCAL,0x8000396
EA_L2,0x80003e0
EA_MEMORY,0x80003e8
SIMD_INST_RETIRED,0x8008000
SVE_INST_RETIRED,0x8008002
UOP_SPEC,0x8008008
SVE_MATH_SPEC,0x800800e
FP_SPEC,0x8008010
FP_FMA_SPEC,0x8008028
FP_RECPE_SPEC,0x8008034
FP_CVT_SPEC,0x8008038
ASE_SVE_INT_SPEC,0x8008043
SVE_PRED_SPEC,0x8008074
SVE_MOVPRFX_SPEC,0x800807c
SVE_MOVPRFX_U_SPEC,0x800807f
ASE_SVE_LD_SPEC,0x8008085
ASE_SVE_ST_SPEC,0x8008086
PRF_SPEC,0x8008087
BASE_LD_REG_SPEC,0x8008089
BASE_ST_REG_SPEC,0x800808a
SVE_LDR_REG_SPEC,0x8008091
SVE_STR_REG_SPEC,0x8008092
SVE_LDR_PREG_SPEC,0x8008095
SVE_STR_PREG_SPEC,0x8008096
SVE_PRF_CONTIG_SPEC,0x800809f
ASE_SVE_LD_MULTI_SPEC,0x80080a5
ASE_SVE_ST_MULTI_SPEC,0x80080a6
SVE_LD_GATHER_SPEC,0x80080ad
SVE_ST_SCATTER_SPEC,0x80080ae
SVE_PRF_GATHER_SPEC,0x80080af
SVE_LDFF_SPEC,0x80080bc
FP_SCALE_OPS_SPEC,0x80080c0
FP_FIXED_OPS_SPEC,0x80080c1
FP_HP_SCALE_OPS_SPEC,0x80080c2
FP_HP_FIXED_OPS_SPEC,0x80080c3
FP_SP_SCALE_OPS_SPEC,0x80080c4
FP_SP_FIXED_OPS_SPEC,0x80080c5
FP_DP_SCALE_OPS_SPEC,0x80080c6
FP_DP_FIXED_OPS_SPEC,0x80080c7
